race_id,Horse,Pla.,Act. Wt.,Dr.,Win Odds
11,3869,5,-1.5535052492289265,0.3333333333333333,-2.1500365195037605
11,2103,6,0.3755661289984293,0.4166666666666667,-3.0255052568576604
12,1774,1,1.2716866194502348,0.5,-1.359087305242674
12,3161,2,-2.242363085889564,0.8333333333333334,-2.3567236765707813
12,3694,3,-0.7259415280926242,0.3333333333333333,-2.9853323359931556
12,1399,4,-0.08875798704367244,0.75,-2.29218515543321
12,1581,5,-0.40469470321769196,1.0,-2.579867227884991
12,2502,6,-1.894831036409969,0.16666666666666666,-1.712366660180268
12,4349,7,1.5612942227505962,0.25,-1.4246845877284873
13,3124,1,1.5612942227505962,0.6666666666666666,-1.3419122160931383
13,907,2,0.5278676212398408,0.16666666666666666,-1.9136985396488162
13,2966,3,0.3755661289984293,0.5833333333333334,-1.5932266443740444
13,1360,4,0.2220413184970566,0.4166666666666667,-2.7971994486999803
13,3608,5,-0.40469470321769196,0.3333333333333333,-2.8617379698375514
13,3082,6,0.06727337859157155,0.9166666666666666,-3.3472457856192523
13,4374,7,0.9776233401238634,0.8333333333333334,-2.2863738249339898
13,3393,8,1.5612942227505962,0.75,-4.216283632642861
13,2495,9,0.5278676212398408,0.08333333333333333,-2.217380953447038
13,1193,10,-1.7234062447783909,1.0,-4.68426909773236
14,4115,1,1.5612942227505962,0.8333333333333334,-1.8488477347041856
14,3490,2,0.2220413184970566,0.5,-0.4335658367110426
14,3889,3,-0.08875798704367244,1.0,-2.947460023372295
14,3700,4,0.3755661289984293,0.6666666666666666,-2.3878442354368725
14,4246,5,-0.8886126048260418,0.3333333333333333,-2.9939800390071882
15,2192,1,-1.7234062447783909,0.5,-3.103984044956436
15,2479,2,0.9776233401238634,0.9166666666666666,-2.618476229174735
15,891,3,-2.4185277997143197,0.75,-2.890409944658377
15,385,4,0.5278676212398408,0.5833333333333334,-2.93692996029327
15,1653,5,1.2716866194502348,1.0,-3.5094491530646006
15,2052,6,0.5278676212398408,0.8333333333333334,-3.342395068401434
15,3302,7,-0.2460735758894121,0.4166666666666667,-0.6787966298700578
15,3734,8,-0.40469470321769196,0.25,-1.6037454244873275
16,131,1,-0.08875798704367244,0.6666666666666666,-1.807100901723618
16,4248,2,1.5612942227505962,0.5,-3.0980850830391837
16,3932,3,0.8288775610628315,1.0,-2.4049379024792383
16,258,4,-1.218167943696651,0.3333333333333333,-3.3540184571763842
16,1927,5,-0.40469470321769196,0.5833333333333334,-2.915763526245229
16,1728,6,0.3755661289984293,0.25,-2.4049379024792383
16,2323,7,-2.067807204702921,0.8333333333333334,-3.0980850830391837
16,2995,8,-2.242363085889564,0.16666666666666666,-2.1172558300274575
16,1523,9,1.5612942227505962,0.4166666666666667,-2.4049379024792383
16,1226,10,0.5278676212398408,0.08333333333333333,-2.2226163456852834
16,3709,11,-0.08875798704367244,0.75,-1.8515526642944518
17,1683,1,-1.0526800168887216,0.75,-1.6755127064080244
17,93,2,0.3755661289984293,0.08333333333333333,-1.0841482201580215
17,4245,3,0.2220413184970566,0.9166666666666666,-3.6163077547965674
17,1520,4,1.5612942227505962,0.5833333333333334,-2.437652758454921
17,386,5,0.5278676212398408,0.8333333333333334,-2.2553312016609666
17,3767,6,0.2220413184970566,1.0,-3.24858297467125
17,3603,7,0.9776233401238634,0.5,-1.993966437526559
17,2393,8,-0.2460735758894121,0.16666666666666666,-3.088240324596071
17,397,9,0.8288775610628315,0.3333333333333333,-3.353943490329076
18,723,1,1.5612942227505962,0.3333333333333333,-0.9453325536777726
18,1022,2,-0.5646432194243015,0.25,-1.752890085415462
18,2670,3,-0.7259415280926242,0.75,-1.752890085415462
18,380,4,-0.08875798704367244,0.6666666666666666,-3.4649821519096458
18,3786,5,0.5278676212398408,0.9166666666666666,-2.584623429261554
18,2669,6,0.2220413184970566,0.08333333333333333,-2.3904674148205967
